id,scientific_name,japanese_name,genus_id,gbif_taxon_key,edibility
607,Penicillium ochrochloron,,148,2597616,
608,Penicillium ochrosalmoneum,,148,2597988,
609,Penicillium odoratum,,148,2597798,
610,Penicillium olivicolor,,148,2597636,
611,Penicillium ornatum,,148,2597628,
612,Penicillium oxalicum,,148,2597950,
613,Penicillium palitans,,148,2597993,
614,Penicillium paneum,,148,2597915,
615,Penicillium parvum,,148,5260115,
616,Penicillium paxilli,,148,2597848,
617,Penicillium phoeniceum,,148,2598035,
618,Penicillium pinophilum,,148,8270454,
619,Penicillium purpurogenum,,148,2597585,
620,Penicillium resticulosum,,148,2597580,
621,Penicillium reticulisporum,,148,2598013,
622,Penicillium roqueforti,,148,2597774,
623,Penicillium rubens,,148,5489392,
624,Penicillium sanshaense,,148,10694402,
625,Penicillium saturniforme,,148,8055805,
626,Penicillium scabrosum,,148,2598033,
627,Penicillium sclerotigenum,,148,2597720,
628,Penicillium sclerotiorum,,148,2597858,
629,Penicillium simplicissimum,,148,2597804,
630,Penicillium solitum,,148,4911073,
631,Penicillium soppii,,148,4910959,
632,Penicillium spinulosum,,148,2597887,
633,Penicillium subinflatum,,148,5489465,
634,Penicillium sublateritium,,148,2597677,
635,Penicillium sumatraense,,148,5489089,
636,Penicillium swiecickii,,148,9773689,
637,Penicillium taxi,,148,5260179,
638,Penicillium thomii,,148,2597761,
639,Penicillium trzebinskianum,,148,5489333,
640,Penicillium turbatum,,148,2597994,
641,Penicillium ulaiense,,148,2597835,
642,Penicillium vanbeymae,,148,2597582,
643,Penicillium velutinum,,148,2597670,
644,Penicillium verrucosum,,148,2597777,
645,Penicillium vinaceum,,148,2597863,
646,Penicillium viticola,,148,7805178,
647,Penicillium vulpinum,,148,2598018,
648,Penicillium waksmanii,,148,2597604,
650,Penicillium yezoense,,148,7887017,
651,Phialomyces macrosporus,,149,2589126,
652,Pseudopenicillium megasporum,,150,10714737,
653,Rasamsonia byssochlamydoides,,151,7392875,
654,Rasamsonia emersonii,,151,7384895,
655,Sagenomella griseoviridis,,152,2597537,
656,Sagenomella striatispora,,152,2597542,
657,Talaromyces amestolkiae,,153,7977836,
658,Talaromyces bacillisporus,,153,2598239,
659,Talaromyces boninensis,,153,7429808,
660,Talaromyces cecidicola,,153,7442900,
661,Talaromyces cellulolyticus,,153,8051588,
662,Talaromyces cinnabarinus,,153,7711723,
663,Talaromyces flavus,,153,2597897,
664,Talaromyces helicus,,153,2597943,
665,Talaromyces islandicus,,153,7747523,
666,Talaromyces kendrickii,,153,7478295,
667,Talaromyces macrosporus,,153,2598243,
668,Talaromyces marneffei,,153,8067271,
669,Talaromyces minioluteus,,153,8264013,
670,Talaromyces phialosporus,,153,7927586,
671,Talaromyces pinophilus,,153,8079970,
672,Talaromyces pseudostromaticus,,153,7677109,
673,Talaromyces ruber,,153,7762796,
674,Talaromyces rugulosus,,153,7642580,
675,Talaromyces ryukyuensis,,153,2597529,
676,Talaromyces stipitatus,,153,2597843,
677,Talaromyces stollii,,153,7559434,
678,Talaromyces trachyspermus,,153,2598227,
679,Talaromyces ucrainicus,,153,2598219,
680,Talaromyces udagawae,,153,2598217,
681,Talaromyces verruculosus,,153,8155988,
682,Talaromyces wortmannii,,153,8352810,
683,Asterina alpina,,154,5501570,
684,Asterina aspidii,,154,5263331,
685,Asterina aucubae,,154,5501295,
686,Asterina contigua,,154,5501050,
687,Asterina daphniphylli,,154,5501573,
688,Asterina elaeocarpi,,154,6019731,
689,Asterina fimbriata,,154,2620198,
690,Asterina japonica,,154,5501797,
691,Asterina ligustrinae,,154,5501528,
692,Asterina orbicularis,,154,5263345,
693,Asterina pasaniae,,154,5501132,
694,Asterina violae,,154,5501231,
695,Asterina yoshinagae,,154,7624695,
696,Dothidasteromella sepulta,,155,3501027,
697,Echidnodella rapaneae,,156,3499834,
698,Englera continuus,,157,3274755,
699,Halbania cryptomeriae,,158,3501442,
700,Halbania juniperi,,158,3501444,
701,Lembosia polystichicola,,159,3501290,
702,Lembosia quercicola,,159,3501318,
703,Morenoina calamicola,,160,9774645,
704,Asterosporium asterospermum,,161,2591159,
705,Astrosphaeriella aosimensis,,162,3536976,
706,Astrosphaeriella fuscomaculans,,162,3536969,
707,Astrosphaeriella fusispora,,162,3536983,
708,Astrosphaeriella minoensis,,162,3536978,
709,Astrosphaeriella stellata,,162,3536999,
710,Astrosphaeriella trochus,,162,2619683,
711,Pithomyces graminicola,,163,2616917,
712,Amphinema byssoides,キワタゲカワタケ,164,5249374,
713,Athelia decipiens,,165,2554073,
714,Athelia epiphylla,,165,2554122,
715,Athelia neuhoffii,,165,2554097,
716,Athelia rolfsii,,165,2554082,
717,Athelia scutellaris,チャイロオオコウヤクタケ,165,2541445,
718,Athelia sibirica,,165,2554103,
719,Athelia termitophila,,165,12190707,
720,Athelopsis lembospora,,166,2554251,
721,Byssocorticium efibulatum,,167,2554150,
722,Byssocorticium pulchrum,,167,2554151,
723,Fibulomyces mutabilis,,168,2554170,
724,Leptosporomyces septentrionalis,,169,2554218,
725,Lyoathelia laxa,シロヒモカワタケ,170,2554313,
726,Melzericium rimosum,,171,2554161,
727,Piloderma lanatum,,172,2554296,
728,Tylospora asterophora,,173,2554306,
729,Tylospora fibrillosa,,173,2554301,
730,Atractospora reticulata,,174,9783035,
731,Amphistereum leveilleanum,,175,9780857,
732,Auricularia americana,,176,5249296,
733,Auricularia auricula-judae,,176,5249271,
734,Auricularia cornea,,176,5249287,
735,Auricularia delicata,アミキクラゲ,176,5245860,
736,Auricularia fuscosuccinea,キクラゲモドキ,176,5249290,
737,Auricularia levis,,176,5445644,
738,Auricularia mesenterica,ヒダキクラゲ,176,5249297,
739,Auricularia minor,コクロキクラゲ,176,5445654,
740,Auricularia minutissima,,176,9711258,
741,Auricularia nigricans,,176,7351381,
742,Auricularia rosea,,176,5445652,
743,Auricularia villosula,,176,7842596,
744,Eichleriella tenuicula,,177,9801930,
745,Elmerina caryae,,178,2553747,
746,Elmerina hispida,,178,7802143,
747,Elmerina holophaea,ムカシオオミダレタケ,178,2553735,
748,Exidia glandulosa,クロキクラゲ,179,2553607,
749,Exidia recisa,サカズキキクラゲ,179,2553588,
750,Exidia repanda,,179,2553591,
751,Exidia thuretiana,,179,2553600,
752,Exidia uvapassa,タマキクラゲ,179,3314444,
753,Exidiopsis leucophaea,,180,3314333,
754,Exidiopsis punicea,,180,3314366,
755,Grammatus semis,,181,10284548,
756,Heterochaete delicata,オロシタケ,182,2553685,
757,Protodaedalea foliacea,,183,8428457,
758,Tremellochaete japonica,ツブキクラゲ,184,3291628,
759,Artomyces colensoi,,185,2550457,
760,Artomyces microsporus,,185,2550481,
761,Artomyces pyxidatus,,185,2550493,
762,Auriscalpium orientale,,186,10805376,
763,Auriscalpium vulgare,マツカサタケ,186,5248458,
764,Lentinellus castoreus,,187,2550447,
765,Lentinellus cochleatus,ヒメオウギナミハタケ,187,2550371,
766,Lentinellus flabelliformis,,187,2550348,
767,Lentinellus pilatii,シロナミハタケ,187,3356983,
768,Lentinellus pulvinulus,,187,2550417,
769,Lentinellus ursinus,イタチナミハタケ,187,9044184,
770,Lentinellus vulpinus,キツネナミハタケ,187,2550433,
771,Monilochaetes infuscans,,188,2590382,
772,Backusella circina,,189,2558916,
773,Backusella oblongielliptica,,189,8171771,
774,Backusella oblongispora,,189,8235424,
775,Backusella tuberculispora,,189,8084543,
776,Ainoa mooreana,,190,5260387,
777,Baeomyces aggregatus,,191,3439456,
778,Baeomyces botryophorus,,191,3439436,
779,Baeomyces carneus,,191,7910620,
780,Baeomyces placophyllus,,191,2599870,
781,Baeomyces rufus,,191,2599864,
782,Baeomyces sanguineus,,191,7249094,
783,Balladyna velutina,,192,5515156,
784,Magnicamarosporium iriomotense,,193,9671781,
785,Boletopsis grisea,Kurokawa,194,5238904,
786,Boletopsis leucomelaena,クロカワ,194,5238896,
787,Calodon olidus,,195,3310194,
788,Hydnellum aurantiacum,キハリタケ,196,2522291,
789,Hydnellum caeruleum,ニオイハリタケモドキ,196,2522245,
790,Hydnellum concrescens,オオチャハリタケ,196,2522259,
791,Hydnellum conigenum,,196,5460464,
792,Hydnellum ferrugineum,アカノシズクハリタケ,196,2522229,
793,Hydnellum fuligineoviolaceum,,196,10434876,
794,Hydnellum scabrosum,,196,9854176,
795,Hydnellum scrobiculatum,,196,2522326,
796,Hydnellum spongiosipes,,196,2522335,
797,Hydnellum suaveolens,ニオイハリタケ,196,2522203,
798,Sarcodon amarescens,ニガシシタケ,197,5460443,
799,Sarcodon atroviridis,オリーブハリタケ,197,5238866,
800,Sarcodon imbricatus,カノハナ,197,5238865,
801,Sarcodon wrightii,,197,5238875,
802,Bartalinia pondoensis,,198,7752028,
803,Bartalinia robillardoides,,198,2574627,
804,Bartheletia paradoxa,,199,7968309,
805,Basidiobolus magnus,,200,2558173,
806,Basidiobolus ranarum,,200,2558165,
807,Beltrania pseudorhombica,,201,8006261,
808,Beltrania rhombica,,201,5258196,
809,Bertia moriformis,,202,9203726,
810,Catathelasma imperiale,オオモミタケ,203,2531729,
811,Catathelasma ventricosum,モミタケ,203,2531724,
812,Acremonium borodinense,,204,2562360,
813,Acremonium cavaraeanum,,204,2562395,
814,Acremonium charticola,,204,2562353,
815,Acremonium fusidioides,,204,2562315,
816,Acremonium guillematii,,204,2562449,
817,Acremonium macroclavatum,,204,3451141,
818,Acremonium masseei,,204,2562388,
819,Acremonium minutisporum,,204,2562375,
820,Acremonium murorum,,204,3450284,
821,Acremonium obclavatum,,204,2560512,
822,Acremonium persicinum,,204,2562443,
823,Acremonium polychromum,,204,2562401,
824,Acremonium roseolum,,204,2562451,
825,Acremonium sclerotigenum,,204,2562382,
826,Acremonium tubakii,,204,2562436,
827,Acremonium zonatum,,204,2562337,
828,Bionectria aureofulva,,205,2561002,
829,Bionectria byssicola,,205,2561020,
830,Bionectria capitata,,205,2561054,
831,Bionectria compactiuscula,,205,2561028,
832,Bionectria epichloe,,205,2561029,
833,Bionectria grammicospora,,205,2561016,
834,Bionectria oblongispora,,205,3450704,
835,Bionectria ochroleuca,,205,2561040,
836,Bionectria pseudostriata,,205,3450718,
837,Bionectria pseudostriatopsis,,205,3450724,
838,Bionectria sporodochialis,,205,3450703,
839,Caespitomonium hyalinulum,,206,12184684,
840,Clonostachys candelabrum,,207,2560864,
841,Clonostachys compactiuscula,,207,2560877,
842,Clonostachys intermedia,,207,3450779,
843,Clonostachys pseudosetosa,,207,2560862,
844,Clonostachys rogersoniana,,207,3450738,
845,Clonostachys rosea,,207,7472266,
846,Didymostilbe aurantiospora,,208,5251220,
847,Didymostilbe matsushimae,,208,5251217,
848,Geosmithia swiftii,,209,2562501,
849,Gliomastix tumulicola,,210,7409445,
850,Heleococcum japonense,,211,2561171,
851,Ijuhya aquifolii,,212,3450500,
852,Ijuhya paraparilis,,212,3450499,
853,Kallichroma tethys,,213,2561221,
854,Lasionectria mantuana,,214,3450700,
855,Mycocitrus phyllostachydis,,215,2561182,
856,Nectriopsis albofulta,,216,2561162,
857,Nectriopsis candicans,,216,2561107,
858,Nectriopsis exigua,,216,2561128,
859,Nectriopsis infusaria,,216,3450518,
860,Nectriopsis lecanodes,,216,2561152,
861,Nectriopsis oropensoides,,216,2561164,
862,Nectriopsis sasae,,216,2561362,
863,Nectriopsis septofusidiae,,216,2561137,
864,Nectriopsis tremellicola,,216,2561101,
865,Ovicillium oosporum,,217,9763918,
866,Peristomialis dentifera,,218,2560973,
867,Stephanonectria keithii,,219,2561200,
868,Valsonectria pulchella,,220,3450299,
869,Verrucostoma freycinetiae,,221,8116171,
870,Bolbitius coprophilus,オキナタケ,222,2529632,
871,Bolbitius demangei,トキイロオキナタケ,222,3323419,
872,Bolbitius incarnatus,,222,3323406,
873,Bolbitius reticulatus,クロシワオキナタケ,222,8923027,
874,Bolbitius titubans,キオキナタケ,222,9127230,
875,Conocybe antipus,ネナガコガサタケ,223,7632388,
876,Conocybe apala,,223,2529827,
877,Conocybe arrhenii,ツチイチメガサ,223,2529810,
878,Conocybe fragilis,ハタケコガサ,223,2529781,
879,Conocybe intermedia,ミヤマイチメガサ,223,7648745,
880,Conocybe nodulosospora,コブミノコガサタケ,223,3323294,
881,Conocybe rostellata,,223,2529747,
882,Conocybe subovalis,ヒロハコガサ,223,2529917,
883,Conocybe tenera,コガサタケ,223,7391760,
884,Descolea flavoannulata,キショウゲンジ,224,3351342,
885,Descolea quercina,,224,9272704,
886,Panaeolina foenisecii,ヒメシバフタケ,225,2526698,
887,Panaeolina sagarae,コブミノシバフタケ,225,3316019,
888,Panaeolus antillarum,ジンガサタケモドキ,226,3317043,
889,Panaeolus cinctulus,,226,2526754,
890,Panaeolus fimicola,マグソタケ,226,9110685,
891,Panaeolus papilionaceus,チョウタケ,226,3317061,
892,Panaeolus semiovatus,ジンガサタケ,226,3317006,
893,Panaeolus sepulchralis,,226,3317023,
894,Panaeolus subbalteatus,センボンサイギョウガサ,226,2526740,
895,Amoenoboletus granulopunctatus,,227,12179574,
896,Anthracoporus nigropurpureus,,228,12256537,
897,Aureoboletus auriflammeus,,229,9808003,
898,Aureoboletus auriporus,,229,2524369,
899,Aureoboletus betula,,229,12219829,
900,Aureoboletus liquidus,,229,9763213,
901,Aureoboletus longicollis,,229,8126943,
902,Aureoboletus mirabilis,,229,7572074,
903,Aureoboletus russellii,,229,9662175,
904,Aureoboletus shichianus,,229,9775504,
905,Aureoboletus thibetanus,ヌメリコウジタケ,229,2524386,
906,Aureoboletus viscidipes,,229,9741450,
907,Austroboletus fusisporus,ヤシャイグチ,230,3354497,
908,Austroboletus gracilis,クリカワヤシャイグチ,230,7240561,
909,Austroboletus subvirens,オオヤシャイグチ,230,3354490,
910,Baorangia pseudocalopus,,231,8275389,
911,Boletellus areolatus,,232,10698517,
912,Boletellus aurocontextus,,232,10692695,
913,Boletellus badiovinosus,マルミノアヤメイグチ,232,3354087,
914,Boletellus chrysenteroides,アヤメイグチ,232,3354152,
915,Boletellus elatus,アシナガイグチ,232,3354116,
916,Boletellus emodensis,キクバナイグチ,232,2524863,
917,Boletellus floriformis,,232,2524864,
918,Boletellus obscurecoccineus,ミヤマベニイグチ,232,5898240,
919,Boletus aereus,ススケイグチ,233,8733688,
920,Boletus alutaceus,ニセアワタケ,233,7240520,
921,Boletus aurantiosplendens,,233,6015702,
922,Boletus auripes,コガネヤマドリ,233,7240413,
923,Boletus bannaensis,ナンヨウウラベニイグチ,233,6016287,
924,Boletus cavipes,,233,7721801,
925,Boletus edulis,ナツヤマドリ,233,5954958,
926,Boletus erythropus,,233,7601434,
927,Boletus fuscopunctatus,クラヤミイグチ,233,6015299,
928,Boletus generosus,ヒイロウラベニイロガワリ,233,6015922,
929,Boletus hiratsukae,ススケヤマドリタケ,233,6015983,
930,Boletus hongoi,,233,6016022,
931,Boletus kermesinus,アカネアミアシイグチ,233,7828413,
932,Boletus nigromaculatus,クロアザアワタケ,233,6016159,
933,Boletus odaiensis,オオダイアシベニイグチ,233,6016167,
934,Boletus paluster,,233,5954880,
935,Boletus pseudoluridus,アカアミアシイグチ,233,6016097,
936,Boletus reayi,,233,6015377,
937,Boletus reticulatus,ヤマドリタケモドキ,233,5954691,
938,Boletus reticuloceps,,233,5954982,
939,Boletus rhodocarpus,バライロウラベニイロガワリ,233,6016077,
940,Boletus sensibilis,ミヤマイロガワリ,233,6016049,
941,Boletus speciosus,アカジコウ,233,5954908,
942,Boletus subcinnamomeus,サザナミイグチ,233,6016345,
943,Boletus subfuscus,ススケアワタケ,233,6015622,
944,Boletus subvelutipes,アメリカウラベニイロガワリ,233,6015520,
945,Boletus umbriniporus,,233,6015923,
946,Boletus violaceofuscus,ムラサキヤマドリタケ,233,6016645,
947,Boletus viridis,,233,6016266,
948,Buchwaldoboletus lignicola,,234,2524840,
949,Buchwaldoboletus pseudolignicola,,234,7787831,
950,Butyriboletus appendiculatus,,235,8250249,
951,Butyriboletus cepaeodoratus,,235,8317540,
952,Butyriboletus peckii,,235,7572444,
953,Butyriboletus regius,,235,7617313,
954,Butyriboletus ventricosus,,235,7393584,
955,Caloboletus calopus,,236,8203051,
956,Caloboletus guanyui,,236,9883309,
957,Caloboletus inedulis,,236,7717321,
958,Caloboletus panniformis,,236,7976327,
959,Chalciporus piperatus,カラアミタケ,237,9156243,
960,Chamonixia caespitosa,,238,2524302,
961,Chiua virens,,239,9654671,
962,Crocinoboletus laetissimus,,240,8268479,
963,Cyanoboletus pulverulentus,,241,8140531,
964,Exsudoporus ruber,,242,11479740,
965,Fistulinella viscida,,243,2524772,
966,Harrya chromapes,,244,7432499,
967,Harrya chromipes,,244,9744683,
968,Heimioporus japonicus,ベニイグチ,245,2524662,
969,Heimioporus retisporus,,245,2524668,
970,Heliogaster columellifer,ジャガイモタケ,246,7584614,
971,Hemileccinum hortonii,,247,12123495,
972,Hemileccinum subglabripes,,247,8140114,
973,Hortiboletus rubellus,,248,8060178,
974,Imleria badia,,249,7832732,
975,Imleria obscurebrunnea,,249,8151757,
976,Lanmaoa angustispora,,250,7987481,
977,Leccinellum crocipodium,,251,7638487,
978,Leccinellum griseum,,251,3354045,
979,Leccinellum luteoporum,,251,10872466,
980,Leccinellum pseudoscabrum,,251,9712569,
981,Leccinellum rhodoporosum,,251,9776075,
982,Leccinellum rugosiceps,,251,12235011,
983,Leccinum duriusculum,シリボソヤマイグチ,252,8562027,
984,Leccinum holopus,シロヤマイグチ,252,2524503,
985,Leccinum intusrubens,イロガワリヤマイグチ,252,7532385,
986,Leccinum scabrum,ヤマイグチ,252,9141390,
987,Leccinum schistophilum,,252,2524564,
988,Leccinum subleucophaeum,シブチャヤマイグチ,252,6015232,
989,Leccinum subradicatum,ネナガシロヤマイグチ,252,3354430,
990,Leccinum variicolor,アオネノヤマイグチ,252,2524553,
991,Leccinum versipelle,キンチャヤマイグチ,252,2524490,
992,Mucilopilus castaneiceps,,253,3271349,
993,Neoboletus erythropus,,254,9723190,
994,Neoboletus luridiformis,,254,8208185,
995,Neoboletus obscureumbrinus,,254,10010324,
996,Octaviania asahimontana,,255,7911622,
997,Octaviania asterosperma,,255,2524712,
998,Octaviania celatifilia,,255,8044110,
999,Octaviania decimae,,255,8302596,
1000,Octaviania durianelloides,,255,8029405,
1001,Octaviania etchuensis,,255,7954150,
1002,Octaviania hesperi,,255,8098086,
1003,Octaviania japonimontana,,255,7965174,
1004,Octaviania kobayasii,,255,7476187,
1005,Octaviania mortae,,255,7929743,
1006,Octaviania nonae,,255,8108915,
1007,Octaviania potteri,,255,12262855,
1008,Octaviania tenuipes,,255,11890467,
1009,Octaviania tomentosa,,255,11607912,
1010,Octaviania tuberculata,,255,7578355,
1011,Octaviania yaeyamaensis,,255,8163459,
1012,Parvixerocomus aokii,,256,9663360,
1013,Phylloporus bellus,イロガワリキヒダタケ,257,7240464,
