taxon_key,species_key,scientific_name,source,name
2524097,2524097,Protubera nipponica Kobayasi,gbif,シラタマタケ
2524103,2524103,Phallus hadriani Vent.,db,アカダマスッポンタケ
2524103,2524103,Phallus hadriani Vent.,gbif,アカダマスッポンタケ
2524108,2524108,Phallus indusiatus Vent.,db,キヌガサタケ
2524228,2524228,Rhizopogon roseolus (Corda) Th.Fr.,db,ショウロ
2524236,2524228,Rhizopogon rubescens (Tul. & C.Tul.) Tul. & C.Tul.,db,ショウロ
2524248,2524248,Rhizopogon luteolus Fr.,db,ホンショウロ
2524248,2524248,Rhizopogon luteolus Fr.,gbif,ホンショウロ
2524263,2524263,Gyroporus longicystidiatus Nagas. & Hongo,db,クリイロイグチモドキ
2524263,2524263,Gyroporus longicystidiatus Nagas. & Hongo,gbif,クリイロイグチモドキ
2524265,2524265,Gyroporus cyanescens (Bull.) Quél.,db,アイゾメイグチ
2524265,2524265,Gyroporus cyanescens (Bull.) Quél.,gbif,アイゾメイグチ
2524329,9225326,Strobilomyces floccopus (Vahl) P.Karst.,db,オニイグチ
2524329,9225326,Strobilomyces floccopus (Vahl) P.Karst.,gbif,オニイグチ
2524386,2524386,Aureoboletus thibetanus (Pat.) Hongo & Nagas.,db,ヌメリコウジタケ
2524386,2524386,Aureoboletus thibetanus (Pat.) Hongo & Nagas.,gbif,ヌメリコウジタケ
2524388,2524386,Pulveroboletus thibetanus (Pat.) Singer,db,ヌメリコウジタケ
2524388,2524386,Pulveroboletus thibetanus (Pat.) Singer,gbif,ヌメリコウジタケ
2524445,2524445,Retiboletus nigerrimus (R.Heim) Manfr.Binder & Bresinsky,gbif,モエギアミアシイグチ
2524446,2524445,Tylopilus nigerrimus (R.Heim) Hongo & M.Endo,gbif,モエギアミアシイグチ
2524455,2524455,Retiboletus ornatipes (Peck) Manfr.Binder & Bresinsky,gbif,キアミアシイグチ
2524457,2524457,Retiboletus griseus (Frost) Manfr.Binder & Bresinsky,gbif,クロアワタケ
2524464,2524464,Phylloporus rhodoxanthus (Schwein.) Bres.,db,アカキヒダタケ
2524464,2524464,Phylloporus rhodoxanthus (Schwein.) Bres.,gbif,オオミノミヤマキヒダタケ
2524468,2524468,Phylloporus pelletieri (Lév.) Quél.,db,オオミノミヤマキヒダタケ
2524468,2524468,Phylloporus pelletieri (Lév.) Quél.,gbif,ミヤマキヒダタケ
2524490,2524490,Leccinum versipelle (Fr.) Snell,db,キンチャヤマイグチ
2524490,2524490,Leccinum versipelle (Fr.) Snell,gbif,キンチャヤマイグチ
2524503,2524503,Leccinum holopus (Rostk.) Watling,db,シロヤマイグチ
2524503,2524503,Leccinum holopus (Rostk.) Watling,gbif,シロヤマイグチ
2524553,2524553,Leccinum variicolor Watling,db,アオネノヤマイグチ
2524553,2524553,Leccinum variicolor Watling,gbif,アオネノヤマイグチ
2524662,2524662,Heimioporus japonicus (Hongo) E.Horak,db,ベニイグチ
2524662,2524662,Heimioporus japonicus (Hongo) E.Horak,gbif,ベニイグチ
2524693,2524693,Pulveroboletus ravenelii (Berk. & M.A.Curtis) Murrill,db,キイロイグチ
2524693,2524693,Pulveroboletus ravenelii (Berk. & M.A.Curtis) Murrill,gbif,キイロイグチ
2524726,2524726,Xanthoconium affine (Peck) Singer,db,ウツロイイグチ
2524726,2524726,Xanthoconium affine (Peck) Singer,gbif,ウツロイイグチ
2524726,2524726,Xanthoconium affine (Peck) Singer,gbif,移猪口
2524797,2524797,Porphyrellus porphyrosporus (Fr.) E.-J.Gilbert,db,クロイグチ
2524797,2524797,Porphyrellus porphyrosporus (Fr.) E.-J.Gilbert,gbif,クロイグチ
2524800,2524797,Tylopilus porphyrosporus (Fr.) A.H.Sm. & Thiers,db,クロイグチ
2524800,2524797,Tylopilus porphyrosporus (Fr.) A.H.Sm. & Thiers,gbif,クロイグチ
2524801,2524797,Porphyrellus pseudoscaber (Secr.) Singer,db,クロイグチ
2524801,2524797,Porphyrellus pseudoscaber (Secr.) Singer,gbif,クロイグチ
2524808,2524808,Pseudoboletus astraeicola (Imazeki) Šutara,gbif,タマノリイグチ
2524809,2524808,Xerocomus astraeicola Imazeki,gbif,タマノリイグチ
2524863,2524863,Boletellus emodensis (Berk.) Singer,db,キクバナイグチ
2524863,2524863,Boletellus emodensis (Berk.) Singer,gbif,キクバナイグチ
2524910,2524910,Tylopilus felleus (Bull.) P.Karst.,db,ニガイグチ
2524910,2524910,Tylopilus felleus (Bull.) P.Karst.,gbif,ニガイグチ
2524983,2524983,Chroogomphus tomentosus (Murrill) O.K.Mill.,db,フサクギタケ
2524983,2524983,Chroogomphus tomentosus (Murrill) O.K.Mill.,gbif,フサクギタケ
2524984,2524983,Gomphidius tomentosus Murrill,db,フサクギタケ
2524984,2524983,Gomphidius tomentosus Murrill,gbif,フサクギタケ
2524996,2524996,Chroogomphus rutilus (Schaeff.) O.K.Mill.,db,クギタケ
2524996,2524996,Chroogomphus rutilus (Schaeff.) O.K.Mill.,gbif,クギタケ
2525010,2524996,Gomphidius rutilus (Schaeff.) S.Lundell,db,クギタケ
2525010,2524996,Gomphidius rutilus (Schaeff.) S.Lundell,gbif,クギタケ
2525027,2525027,Gomphidius glutinosus (Schaeff.) Fr.,db,シロエノクギタケ
2525027,2525027,Gomphidius glutinosus (Schaeff.) Fr.,gbif,シロエノクギタケ
2525039,2525039,Gomphidius maculatus (Scop.) Fr.,db,キオウギタケ
2525039,2525039,Gomphidius maculatus (Scop.) Fr.,gbif,キオウギタケ
2525043,2525039,Gomphidius gracilis Berk.,db,キオウギタケ
2525043,2525039,Gomphidius gracilis Berk.,gbif,キオウギタケ
2525048,7889985,Gomphidius roseus (Fr.) Fr.,db,オウギタケ
2525071,5239766,Geastrum hygrometricum Pers.,db,ツチガキ
2525071,5239766,Geastrum hygrometricum Pers.,gbif,ツチグリ
2525081,2525079,Gyrodon merulioides (Schwein.) Singer,db,ミダレアミイグチ
2525081,2525079,Gyrodon merulioides (Schwein.) Singer,gbif,ミダレアミイグチ
2525392,7596307,Boletinus pictus Peck,gbif,ベニハナイグチ
2525455,2525455,Pisolithus arhizus (Scop.) Rauschert,db,コブクロタケ
2525455,2525455,Pisolithus arhizus (Scop.) Rauschert,gbif,コツブタケ
2525466,2525455,Pisolithus tinctorius (Pers.) Coker & Couch,db,コブクロタケ
2525466,2525455,Pisolithus tinctorius (Pers.) Coker & Couch,gbif,コツブタケ
2525469,2525455,Polysaccum pisocarpium Fr.,db,コブクロタケ
2525469,2525455,Polysaccum pisocarpium Fr.,gbif,コツブタケ
2525617,7787831,Gyrodon pseudolignicola (Neda) Har.Takah.,gbif,ザイモクイグチ
2525618,7787831,Pulveroboletus pseudolignicola Neda,gbif,ザイモクイグチ
2525619,8972210,Gyrodon lividus (Bull.) Fr.,db,ハンノキイグチ
2525710,2525710,Hygrophoropsis aurantiaca (Wulfen) Maire,db,ヒロハアンズタケ
2525710,2525710,Hygrophoropsis aurantiaca (Wulfen) Maire,gbif,ヒロハアンズタケ
2525896,2525896,Boninogaster phalloides Kobayasi,db,シンジュタケ
2525896,2525896,Boninogaster phalloides Kobayasi,gbif,シンジュタケ
2526221,5240306,Amanitopsis vaginata (Bull.) Roze,db,シロツルタケ
2526256,2526256,Hohenbuehelia petaloides (Bull.) Schulzer,gbif,ツチヒラタケ
2526296,2526296,Hohenbuehelia reniformis (G.Mey.) Singer,db,ヒメムキタケ
2526296,2526296,Hohenbuehelia reniformis (G.Mey.) Singer,gbif,ヒメムキタケ
2526414,2526413,Pleurotus griseus (Peck) Peck,db,ツメタケ
2526504,2526504,Pleurotus citrinopileatus Singer,gbif,タモギタケ
2526530,2526530,Pleurotus ostreatus (Jacq.) P.Kumm.,db,アワビタケ
2526530,2526530,Pleurotus ostreatus (Jacq.) P.Kumm.,gbif,ヒラタケ
2526548,2526548,Pleurotus pulmonarius (Fr.) Quél.,db,ウスヒラタケ
2526548,2526548,Pleurotus pulmonarius (Fr.) Quél.,gbif,ウスヒラタケ
2526556,2526556,Pleurotus cystidiosus O.K.Mill.,db,アワビタケ
2526556,2526556,Pleurotus cystidiosus O.K.Mill.,gbif,オオヒラタケ
2526563,2526556,"Pleurotus abalonus Y.H.Han, K.M.Chen & S.Cheng",db,アワビタケ
2526563,2526556,"Pleurotus abalonus Y.H.Han, K.M.Chen & S.Cheng",gbif,オオヒラタケ
2526564,2526564,Pleurotus dryinus (Pers.) P.Kumm.,db,ツバヒラタケ
2526564,2526564,Pleurotus dryinus (Pers.) P.Kumm.,gbif,ツバヒラタケ
2526599,2526599,Pleurotus djamor (Rumph. ex Fr.) Boedijn,db,トキイロヒラタケ
2526599,2526599,Pleurotus djamor (Rumph. ex Fr.) Boedijn,gbif,トキイロヒラタケ
2526602,2526599,Agaricus pacificus Berk.,db,トキイロヒラタケ
2526602,2526599,Agaricus pacificus Berk.,gbif,トキイロヒラタケ
2526614,2526599,Pleurotus salmoneostramineus Lj.N.Vassiljeva,db,トキイロヒラタケ
2526614,2526599,Pleurotus salmoneostramineus Lj.N.Vassiljeva,gbif,トキイロヒラタケ
2526649,2526649,Pleurotus cornucopiae (Paulet) Rolland,db,タモギタケ
2526698,2526698,Panaeolina foenisecii (Pers.) Maire,db,ヒメシバフタケ
2526725,2526725,Plicaturopsis crispa (Pers.) D.A.Reid,db,チヂレタケ
2526730,2526725,Trogia crispa (Pers.) Fr.,db,チヂレタケ
2526733,2526725,Plicatura crispa (Pers.) Rea,db,チヂレタケ
2526740,2526740,Panaeolus subbalteatus (Berk. & Broome) Sacc.,db,センボンサイギョウガサ
2526754,2526754,Panaeolus cinctulus (Bolton) Sacc.,gbif,センボンサイギョウガサ
2526814,2526823,Tectella operculata (Berk. & M.A.Curtis) Earle,db,ニセシジミタケ
2526814,2526823,Tectella operculata (Berk. & M.A.Curtis) Earle,gbif,ニセシジミタケ
2526823,2526823,Tectella patellaris (Fr.) Murrill,db,ニセシジミタケ
2526823,2526823,Tectella patellaris (Fr.) Murrill,gbif,ニセシジミタケ
2526838,2526838,Mycena crocata (Schrad.) P.Kumm.,db,アカチシオタケ
2526838,2526838,Mycena crocata (Schrad.) P.Kumm.,gbif,アカチシオタケ
2526843,2526843,Mycena filopes (Bull.) P.Kumm.,db,ニオイアシナガタケ
2526843,2526843,Mycena filopes (Bull.) P.Kumm.,gbif,ニオイアシナガタケ
2526861,2526861,Mycena acicula (Schaeff.) P.Kumm.,db,ベニカノアシタケ
2526866,2526866,Mycena stylobates (Pers.) P.Kumm.,db,キュウバンタケ
2526866,2526866,Mycena stylobates (Pers.) P.Kumm.,gbif,キュウバンタケ
2526880,2526880,Mycena galericulata (Scop.) Gray,db,オオアシナガタケ
2526880,2526880,Mycena galericulata (Scop.) Gray,gbif,クヌギタケ
2526942,2526942,Mycena haematopus (Pers.) P.Kumm.,db,チシオタケ
2526942,2526942,Mycena haematopus (Pers.) P.Kumm.,gbif,チシオタケ
2527063,2527063,Mycena vulgaris (Pers.) P.Kumm.,db,ハイイロナメアシタケ
2527063,2527063,Mycena vulgaris (Pers.) P.Kumm.,gbif,ハイイロナメアシタケ
2527126,2526843,Mycena amygdalina (Pers.) Singer,db,ニオイアシナガタケ
2527126,2526843,Mycena amygdalina (Pers.) Singer,gbif,ニオイアシナガタケ
2527135,2527135,Mycena sanguinolenta (Alb. & Schwein.) P.Kumm.,db,ヒメチシオタケ
2527135,2527135,Mycena sanguinolenta (Alb. & Schwein.) P.Kumm.,gbif,ヒメチシオタケ
2527145,2527145,Mycena viridimarginata P.Karst.,db,キアシクヌギタケ
2527145,2527145,Mycena viridimarginata P.Karst.,gbif,キアシクヌギタケ
2527148,4911751,Mycena citrinella (Pers.) P.Kumm.,db,ナメアシタケ
2527219,2527219,Mycena pura (Pers.) P.Kumm.,db,サクラタケ
2527219,2527219,Mycena pura (Pers.) P.Kumm.,gbif,サクラタケ
2527269,2527269,Xeromphalina tenuipes (Schwein.) A.H.Sm.,db,ビロードエノキタケ
2527278,2527269,Heimiomyces tenuipes (Schwein.) Singer,db,ビロードエノキタケ
2527282,2527282,Mycena picta (Fr.) Harmaja,db,アリノカサタケ
2527282,2527282,Mycena picta (Fr.) Harmaja,gbif,アリノカサタケ
2527291,8655572,Xeromphalina fellea Maire & Malençon,db,キチャホウライタケ
2527291,8655572,Xeromphalina fellea Maire & Malençon,gbif,キチャホウライタケ
2527302,2527302,Xeromphalina campanella (Batsch) Kühner & Maire,db,ヒメカバイロタケ
2527302,2527302,Xeromphalina campanella (Batsch) Kühner & Maire,gbif,ヒメカバイロタケ
2527328,2527328,Resinomycena japonica Redhead & Nagas.,db,ザラメタケ
2527364,2527364,Favolaschia nipponica Kobayasi,db,ニカワアナタケ
2527364,2527364,Favolaschia nipponica Kobayasi,gbif,ニカワアナタケ
2527423,2527423,Favolaschia peziziformis (Berk. & M.A.Curtis) Kuntze,db,エナシラッシタケ
2527423,2527423,Favolaschia peziziformis (Berk. & M.A.Curtis) Kuntze,gbif,エナシラッシタケ
2527474,8864284,Hemimycena delicatella (Peck) Singer,db,シラウメタケモドキ
2527474,8864284,Hemimycena delicatella (Peck) Singer,gbif,シラウメタケモドキ
2527593,11011338,Panellus serotinus (Pers.) Kühner,db,オソムキタケ（新称）
2527596,11011338,Hohenbuehelia serotina (Pers.) Singer,db,オソムキタケ（新称）
2527602,11011338,Pleurotus serotinus (Pers.) P.Kumm.,db,オソムキタケ（新称）
2527610,2527610,Panellus pusillus (Pers. ex Lév.) Burds. & O.K.Mill.,db,スズメタケ
2527610,2527610,Panellus pusillus (Pers. ex Lév.) Burds. & O.K.Mill.,gbif,スズメタケ
2527616,2527610,Dictyopanus rhipidium (Berk.) Pat.,db,スズメタケ
2527616,2527610,Dictyopanus rhipidium (Berk.) Pat.,gbif,スズメタケ
2527618,2527610,Dictyopanus gloeocystidiatus Corner,db,スズメタケ
2527618,2527610,Dictyopanus gloeocystidiatus Corner,gbif,スズメタケ
2527626,2527610,Panellus gloeocystidiatus (Corner) Corner,db,スズメタケ
2527626,2527610,Panellus gloeocystidiatus (Corner) Corner,gbif,スズメタケ
2527629,2527610,Dictyopanus pusillus (Pers. ex Lév.) Singer,db,スズメタケ
2527629,2527610,Dictyopanus pusillus (Pers. ex Lév.) Singer,gbif,スズメタケ
2527671,9118025,Lentinus stipticus (Bull.) J.Schröt.,db,ヒメカワキタケ
2527671,9118025,Lentinus stipticus (Bull.) J.Schröt.,gbif,ワサビタケ
2527711,2527711,Panellus ringens (Fr.) Romagn.,db,ミヤマヒメヒラタケ
2527736,2527736,Roridomyces roridus (Fr.) Rexer,gbif,ヌナワタケ
2527867,2527867,Inocybe hystrix (Fr.) P.Karst.,db,ササクレトマヤタケ
2527867,2527867,Inocybe hystrix (Fr.) P.Karst.,gbif,ササクレトマヤタケ
2527887,2527887,Inocybe calospora Quél.,db,アシボソトマヤタケ
2527887,2527887,Inocybe calospora Quél.,gbif,アシボソトマヤタケ
2527903,10894510,Inocybe maculata Boud.,gbif,シラゲアセタケ
2527952,2527952,Inocybe asterospora Quél.,db,カブラアセタケ
2527952,2527952,Inocybe asterospora Quél.,gbif,カブラアセタケ
2527971,2527971,Inocybe praetervisa Quél.,db,アセタケモドキ
2527971,2527971,Inocybe praetervisa Quél.,gbif,アセタケモドキ
2527971,2527971,Inocybe praetervisa Quél.,gbif,ニセアセタケ
2527987,2527987,Inocybe napipes J.E.Lange,db,コブミノアセタケ
2527987,2527987,Inocybe napipes J.E.Lange,gbif,コブミノアセタケ
2527989,10798878,Inocybe cookei Bres.,gbif,キヌハダトマヤタケ
2527992,2527992,Inocybe hirtella Bres.,db,ササクレキヌハダトマヤタケ
2527992,2527992,Inocybe hirtella Bres.,gbif,ササクレキヌハダトマヤタケ
2528019,2528019,Inocybe glabrodisca P.D.Orton,db,ミナカタトマヤタケ
2528019,2528019,Inocybe glabrodisca P.D.Orton,gbif,ミナカタトマヤタケ
2528022,2528022,Inocybe paludinella (Peck) Sacc.,db,キヌハダニセトマヤタケ
2528053,2528053,Inocybe dunensis P.D.Orton,db,ヘイカツトマヤタケ（小林孝人新称）
2528053,2528053,Inocybe dunensis P.D.Orton,gbif,スナヤマアセタケ
2528091,10846389,Inocybe rimosa (Bull.) P.Kumm.,gbif,オオキヌハダトマヤタケ
2528107,10846389,Inocybe fastigiata (Schaeff.) Quél.,gbif,オオキヌハダトマヤタケ
2528120,2528120,Inocybe umbratica Quél.,db,シロニセトマヤタケ
2528120,2528120,Inocybe umbratica Quél.,gbif,シロニセトマヤタケ
2528125,2528125,Inocybe grammata Quél.,db,センジョウトマヤタケ
2528128,2528128,Inocybe dulcamara (Pers.) P.Kumm.,db,ザラツキトマヤタケ
2528128,2528128,Inocybe dulcamara (Pers.) P.Kumm.,gbif,ザラツキトマヤタケ
2528135,2528135,Inocybe glabripes Ricken,db,コアセタケ
2528369,5240994,"Claudopus variabilis (Pers.) Fr., 1874",db,コナカブリ
2528369,5240994,"Claudopus variabilis (Pers.) Fr., 1874",gbif,コナカブリ
2528449,2528449,Flammulaster erinaceellus (Peck) Watling,gbif,ヒメスギタケ
2528485,2528449,Phaeomarasmius erinaceellus (Peck) Singer,gbif,ヒメスギタケ
2528572,2528572,Phaeocollybia festiva (Fr.) R.Heim,db,カワムラジンガサタケ
2528575,2528575,Phaeocollybia lugubris (Fr.) R.Heim,db,アカアシナガタケ
2528575,2528575,Phaeocollybia lugubris (Fr.) R.Heim,gbif,アカアシナガタケ
2528663,2528663,Cortinarius rubellus Cooke,db,ジンガサドクフウセンタケ
2528663,2528663,Cortinarius rubellus Cooke,gbif,ジンガサドクフウセンタケ
2528680,2528680,Cortinarius torvus (Fr.) Fr.,db,ツバムラサキフウセンタケ
2528680,2528680,Cortinarius torvus (Fr.) Fr.,gbif,ツバムラサキフウセンタケ
2528690,7476637,Cortinarius collinitus (Sow. ex Fr.) Fr.,db,ツバアブラシメジ
2528717,2528717,Cortinarius bovinus Fr.,db,サザナミツバフウセンタケ
2528717,2528717,Cortinarius bovinus Fr.,gbif,サザナミツバフウセンタケ
2528781,2528781,Cortinarius claricolor (Fr.) Fr.,db,オオツガタケ
2528784,8028942,Cortinarius cinnamomeus (L.) Fr.,db,ササタケ
2528785,8028942,Dermocybe cinnamomea (L.) M.M.Moser,db,ササタケ
2528788,2528788,Cortinarius cumatilis Fr.,db,ライラックフウセンタケ
2528816,2528816,Cortinarius livido-ochraceus (Berk.) Berk.,db,アブラシメジ
2528816,2528816,Cortinarius livido-ochraceus (Berk.) Berk.,gbif,アブラシメジ
2528818,2528818,Cortinarius elatior Fr.,db,カワムラアブラシメジ
2528820,7729510,Cortinarius sanguineus (Wulfen) Fr.,db,アカタケ
2528820,7729510,Cortinarius sanguineus (Wulfen) Fr.,gbif,アカタケ
2528888,12087710,Cortinarius bolaris (Pers.) Fr.,db,アカツブフウセンタケ
2528890,12054660,Cortinarius purpurascens Fr.,gbif,カワムラフウセンタケ
2528978,2528978,Cortinarius pseudosalor J.E.Lange,db,ムラサキズボタケ
2528978,2528978,Cortinarius pseudosalor J.E.Lange,gbif,ムラサキズボタケ
2528987,2528987,Cortinarius pholideus (Lilj.) Fr.,db,ササクレフウセンタケ
2528987,2528987,Cortinarius pholideus (Lilj.) Fr.,gbif,ササクレフウセンタケ
2529014,2529014,Cortinarius trivialis J.E.Lange,db,マムシフウセンタケ
2529014,2529014,Cortinarius trivialis J.E.Lange,gbif,マムシフウセンタケ
2529040,2529040,Cortinarius violaceus (L.) Gray,db,ミヤマムラサキフウセンタケ
2529052,7379140,Cortinarius praestans Cordier,db,ムレオオフウセンタケ
2529063,2529062,Dermocybe cinnabarina (Fr.) Wünsche,db,ショウジョウタケ
2529063,2529062,Dermocybe cinnabarina (Fr.) Wünsche,gbif,ショウジョウタケ
2529066,2529066,Cortinarius saturninus (Fr.) Fr.,db,フタイロニセフウセンタケ
2529066,2529066,Cortinarius saturninus (Fr.) Fr.,gbif,フタイロニセフウセンタケ
2529094,2529094,Cortinarius cyanites Fr.,db,アイカシワギタケ
